A mutual information based approach for evaluating the quality of clustering .	yeast cell cycle gene expression data ; gaussian kernel density estimator ; normalized mutual information criterion ; histogram-based modeling method ; clustering of genes ; mutual information criterion ; synthetic data ; cluster size ; clustering ; cluster ; cluster-centroids	<material> <method> <otherscientificterm> <method> <method> <otherscientificterm> <material> <otherscientificterm> <task> <otherscientificterm> <method>	3 0 2 ; 5 0 4 ; 3 0 8 ; 1 0 2	in this paper , a new method for evaluating the quality of <method_4> is proposed based on <otherscientificterm_5> . instead of using the conventional <method_3> to assess <task_8> performance , we derive a <otherscientificterm_2> utilizing the <method_1> . in the computation of the <otherscientificterm_5> , we propose to use only <method_10> instead of involving all the members , which offers a huge computational savings . the proposed algorithm not only considers the <otherscientificterm_7> but also takes into consideration the homogeneity within a <otherscientificterm_9> . one major advantage of the proposed algorithm is that , it is capable of estimating an appropriate number of clusters . extensive experimentation has been carried out on some <material_6> as well as the most widely used <material_0> . under various <task_8> conditions it is found that the proposed method provides an excellent performance in terms of measuring the quality of <otherscientificterm_9> and identifying the true number of <otherscientificterm_9> .	4 5 13 11 -1 3 8 2 1 12 14 15 11 -1 10 11 -1 7 9 11 -1 11 -1 11 -1 6 0 11 -1
Instace-Based AMN Classification for Improved Object Recognition in 2D and 3D Laser Range Data .	2d and 3d laser range data ; associative markov networks ; nearest-neighbor classifier ; recorded indoor scenes ; instance-based feature extraction ; collective classification method ; nn classifier ; linear hyper-planes ; amn approach ; classification rate ; feature vectors ; nn	<material> <method> <method> <material> <method> <method> <method> <otherscientificterm> <method> <metric> <otherscientificterm> <method>	2 1 11 ; 7 0 10 ; 1 0 5	in this paper , we present an algorithm to identify different types of objects from <material_0> . our method is a combination of an <method_4> similar to the <method_2> and a <method_5> that utilizes <method_1> . compared to previous approaches , we transform the <otherscientificterm_10> so that <otherscientificterm_10> are better separable by <otherscientificterm_7> , which are learned by the <method_1> . we present results of extensive experiments in which we evaluate the performance of our algorithm on several <material_3> and compare it to the standard <method_8> as well as the <method_6> . the <metric_9> obtained with our algorithm substantially exceeds those of the <method_2> and the <method_11> .	0 12 -1 4 2 5 1 15 12 -1 10 7 14 12 -1 3 8 6 12 -1 9 13 12 -1
Audio transients modeling by damped & delayed sinusoids -LRB- DDS -RRB- .	mcaulay & quatieri sinusoidal models ; modeling strong audio transients ; high resolution method ; delay parameter ; model parameters ; sub-band analysis ; damping factor ; pre-echo effects ; castanets onsets ; parametric model	<method> <task> <method> <otherscientificterm> <otherscientificterm> <method> <method> <otherscientificterm> <otherscientificterm> <method>	0 0 9 ; 6 1 3 ; 5 0 2	in this paper , we present a novel <method_9> based on an important evolution of <method_0> -lsb- 5 -rsb- . this <method_9> takes into account a <method_6> as well as a <otherscientificterm_3> which makes <method_9> more efficient for <task_1> such as <otherscientificterm_8> without <otherscientificterm_7> 1 . we also develop an original algorithm to estimate the <otherscientificterm_4> by means of a <method_2> followed by a <method_5> .	9 0 11 10 -1 6 3 1 8 7 12 10 -1 4 2 5 13 10 -1
Unsupervised Semantic Intent Discovery from Call Log Acoustics .	automatic voice response system ; corporate voice-dialer application ; unforeseen user intents ; estimated semantic intents ; unforeseen semantic intents ; semantic error rate ; language models ; unsupervised manner ; manual transcriptions ; logged calls ; cluster	<method> <task> <otherscientificterm> <otherscientificterm> <otherscientificterm> <metric> <method> <method> <material> <material> <otherscientificterm>	8 0 4 ; 7 0 6	unforeseen user intents can account for a significant portion of unsuccessful calls in an <method_0> . discovering these <otherscientificterm_4> usually requires expensive <material_8> . we propose a method to <otherscientificterm_10> the acous-tics from <material_9> by their <otherscientificterm_3> . this is achieved through training a mixture of <method_6> in an <method_7> . each <otherscientificterm_10> is presented to the application developer with a suggested language model to cover the semantic intent of the data in that <otherscientificterm_10> . the application developer validates the <otherscientificterm_10> and its suggested language model , and then updates the application . a quantative evaluation on a <task_1> shows that updating the application in this manner yields a relative 13.4 % reduction in <metric_5> .	0 11 -1 4 8 12 11 -1 10 9 3 11 -1 6 7 13 11 -1 11 -1 11 -1 1 11 -1
Surface Reconstruction by Propagating 3D Stereo Data in Multiple 2D Images .	3d stereo data ; local surface patch ; 2d calibrated images ; density insufficiency ; surface patch ; local graph-cut ; constrained optimization ; stereo data ; stereo points ; surface reconstruction ; best-first strategy ; accuracy	<material> <otherscientificterm> <material> <otherscientificterm> <otherscientificterm> <method> <method> <material> <otherscientificterm> <task> <method> <metric>	0 1 2 ; 6 0 4	we present a novel approach to <task_9> from multiple images . the central idea is to explore the integration of both <material_0> and <material_2> . this is motivated by the fact that only robust and accurate feature points that survived the geometry scrutiny of multiple images are reconstructed in space . the <otherscientificterm_3> and the inevitable holes in the <material_7> should be filled in by using information from multiple images . the idea is therefore to first construct small surface patches from <otherscientificterm_8> , then to progressively propagate only reliable patches in their neighborhood from images into the whole surface using a <method_10> . the problem reduces to searching for an optimal <otherscientificterm_1> going through a given set of <otherscientificterm_8> from images . this <method_6> for a <otherscientificterm_4> could be handled by a <method_5> that we develop . real experiments demonstrate the usability and <metric_11> of the approach .	9 12 -1 0 2 13 12 -1 12 -1 3 7 12 -1 8 12 -1 10 12 -1 1 14 12 -1 6 4 5 12 -1
Weakly trained dual features extraction based detector for frontal face detection .	local binary patterns features ; lienhart frontal face detector ; frontal face detector ; multi-detections merging algorithm ; haar-like features ; non-face image ; face/non-face dataset ; real-life sequence ; joint decision ; clustering method ; features ; robustness	<method> <method> <method> <method> <otherscientificterm> <otherscientificterm> <material> <material> <otherscientificterm> <method> <otherscientificterm> <metric>	11 5 2 ; 6 0 2 ; 8 0 2 ; 9 0 3 ; 10 2 2	this paper investigates the inconvenience of using huge number of <otherscientificterm_10> , enormous training dataset and lengthy training session to achieve a good performance <method_2> . the proposed <method_2> is based on a novel idea which proposes using <otherscientificterm_8> from two parallel different <otherscientificterm_10> trained <method_2> , one <method_2> is trained with <method_0> and the other with <otherscientificterm_4> . both <method_2> are trained with few <otherscientificterm_10> using not a huge <material_6> and within relatively short period of time . hence , both <method_2> agree on the face image but seldom agree on the <otherscientificterm_5> . the result is significantly improved using a <method_3> using simple <method_9> . the <metric_11> of the <method_2> is examined once using a <material_6> and compared to <method_1> , and secondly using a <material_7> .	10 2 12 -1 8 0 4 15 12 -1 6 17 12 -1 5 12 -1 16 12 -1 3 9 13 14 12 -1
Aggregating Optimistic Planning Trees for Solving Markov Decision Processes .	random realization of the stochastic environment ; safe '' optimistic planning strategy ; forest of planning trees ; markov decision processes ; transition distributions ; online planning ; uniform exploration ; finite-sample analysis ; randomized simulator ; budget constraint ; safety principle ; safety ; tree	<otherscientificterm> <method> <otherscientificterm> <method> <otherscientificterm> <task> <method> <method> <method> <otherscientificterm> <method> <metric> <otherscientificterm>	5 3 3 ; 8 0 3 ; 9 0 8 ; 8 0 5	this paper addresses the problem of <task_5> in <method_3> using a <method_8> , under a <otherscientificterm_9> . we propose a new algorithm which is based on the construction of a <otherscientificterm_2> , where each <otherscientificterm_12> corresponds to a <otherscientificterm_0> . the <otherscientificterm_2> are constructed using a '' <method_1> combining the optimistic principle -lrb- in order to explore the most promising part of the search space first -rrb- with a <method_10> -lrb- which guarantees a certain amount of <method_6> -rrb- . in the decision-making step of the algorithm , the individual <otherscientificterm_2> are aggregated and an immediate action is recommended . we provide a <method_7> and discuss the trade-off between the principles of optimism and <metric_11> . we also report numerical results on a benchmark problem . our algorithm performs as well as state-of-the-art optimistic planning algorithms , and better than a related algorithm which additionally assumes the knowledge of all <otherscientificterm_4> .	5 3 8 9 14 15 16 17 13 -1 2 12 0 13 -1 1 10 6 13 -1 13 -1 13 -1 7 11 13 -1 13 -1
Spice it up ? Mining Refinements to Online Instructions from User Generated Content .	predicting refinement segments ; user-proposed refinements ; review level ; recipe domain ; predicting refinements ; subjective evaluation ; generative model ; instruction reviews ; unsupervised setting ; web sites	<task> <otherscientificterm> <otherscientificterm> <material> <task> <method> <method> <otherscientificterm> <method> <material>	6 0 1 ; 6 0 7	there are a growing number of popular <material_9> where users submit and review instructions for completing tasks as varied as building a table and baking a pie . in addition to providing their <method_5> , reviewers often provide actionable refinements . these refinements clarify , correct , improve , or provide alternatives to the original instructions . however , identifying and reading all relevant reviews is a daunting task for a user . in this paper , we propose a <method_6> that jointly identifies <otherscientificterm_1> in <otherscientificterm_7> at multiple granularities , and aligns <otherscientificterm_1> to the appropriate steps in the original instructions . labeled data is not readily available for these tasks , so we focus on the <method_8> . in experiments in the <material_3> , our <method_6> provides 90.1 % f 1 for <task_4> at the <otherscientificterm_2> , and 77.0 % f 1 for <task_0> within reviews .	9 10 -1 5 10 -1 10 -1 10 -1 6 1 7 11 12 10 -1 10 -1 8 10 -1
A Probabilistic Framework for Space Carving .	space carving -lsb- 9 -rsb- ; real and synthetic data ; global threshold parameter ; voxel-based thick texture ; space carving algorithm ; probabilistic framework ; dominant planes ; representation ; voxel	<task> <material> <otherscientificterm> <otherscientificterm> <method> <method> <otherscientificterm> <method> <otherscientificterm>	1 0 5	this paper introduces a new <method_5> for <task_0> . in this <method_5> each <otherscientificterm_8> is assigned a probability , which is computed by comparing the likelihoods for the <otherscientificterm_8> existing and not existing . this new <method_5> avoids many of the difficulties associated with the original <method_4> . specifically , it does not need a <otherscientificterm_2> , and it guarantees that no holes will be carved in the <method_4> . this paper also proposes that a <otherscientificterm_3> is a realistic and efficient <method_7> for scenes which contain <otherscientificterm_6> . the <method_5> is tested using both <material_1> , and both qualitative and quantitative results are presented .	5 0 9 -1 8 9 -1 4 9 -1 2 9 -1 3 7 6 9 -1 1 10 9 -1
Efficient Consequence Finding .	model-based and fault-tree diagnosis ; zero-suppressed binary decision diagrams ; restricted target languages ; polynomially-bounded knowledge compilation ; kernel resolution ; zbdd-based implementation ; zbdd implementation ; consequence-finding algorithms ; abduction ; consequence-finding	<task> <method> <otherscientificterm> <task> <task> <method> <method> <method> <task> <method>	0 1 3 ; 8 1 0 ; 4 0 7	we present an extensive experimental study of <method_7> based on <task_4> , using both a trie-based and a novel <method_5> , which uses <method_1> to concisely store and process very large clause sets . our study considers both the full prime implicate task and applications of <method_9> for <otherscientificterm_2> in <task_8> , <task_0> , and <task_3> . we show that the <method_6> can push <method_9> to a new limit , solving problems which generate over 1/2 1/4 1/4 clauses .	7 4 5 1 13 10 -1 9 2 8 0 3 11 12 10 -1 6 10 -1
Ultrasonic Signal Processing For Archaeological Ceramic Restoration .	ultrasonic signature of the material properties ; wave propagation velocity ; archaeological ceramic pieces ; linear discriminant analysis ; centroid frequency evolution ; ultrasound propagation velocity ; archaeological period classification ; ultrasonic signal processing ; signal parameters ; ultrasonic signature ; consolidation products ; dominant frequency ; material porosity ; ultrasonic signals ; ceramic fragments ; signal attenuation ; parameters ; pieces	<otherscientificterm> <otherscientificterm> <material> <method> <otherscientificterm> <otherscientificterm> <task> <task> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm>	11 6 8 ; 4 0 9 ; 1 6 8 ; 3 0 16 ; 11 1 15 ; 15 6 8 ; 1 1 11	this paper presents an application of <task_7> to find parameters related with physical properties of <material_2> and <method_10> used in their restoration . <otherscientificterm_17> consisted of <otherscientificterm_14> from bronze , iberian , roman and middle ages . <otherscientificterm_13> measured from the pieces were processed to derive an <otherscientificterm_0> . <otherscientificterm_8> , such as , <otherscientificterm_1> , <otherscientificterm_11> , and <otherscientificterm_15> , were estimated . <otherscientificterm_16> were processed by <method_3> obtaining a good fitting for <task_6> . <otherscientificterm_9> based on <otherscientificterm_4> was dissimilar for different <method_10> . <otherscientificterm_5> and others parameters were related with the <otherscientificterm_12> .	7 2 10 17 18 -1 14 13 18 -1 0 8 18 -1 1 11 15 16 19 21 23 24 25 18 -1 3 6 9 22 18 -1 4 5 20 18 -1 12 18 -1
Hyper-class augmented and regularized deep learning for fine-grained image classification .	deep convolutional neural networks ; fine-grained image classification ; large-scale generic object recognition ; fine-grained labeled data ; generic object recognition ; fine-grained recognition model ; large-scale external dataset ; small-scale target data ; large-scale car dataset ; small training data ; hyper-class recognition model ; small-scale fine-grained datasets ; image search engines ; hyper-class-labeled images ; fine-grained data ; fine-tuning strategy ; inter-class variance ; domain expertise ; learning model ; image recognition ; external sources ; classification task ; annotated hyper-classes ; multi-task learning ; systematic framework ; regularization	<method> <task> <task> <material> <task> <method> <material> <material> <material> <material> <method> <material> <method> <material> <material> <method> <otherscientificterm> <otherscientificterm> <method> <task> <material> <task> <otherscientificterm> <task> <method> <method>	3 0 4 ; 8 5 24 ; 7 0 21 ; 11 5 24 ; 25 0 18 ; 5 0 18 ; 10 0 18 ; 13 0 23 ; 5 1 10	deep convolutional neural networks -lrb- cnn -rrb- have seen tremendous success in <task_2> . in comparison with <task_4> , <task_1> is much more challenging because -lrb- i -rrb- <material_3> is much more expensive to acquire -lrb- usually requiring <otherscientificterm_17> -rrb- ; -lrb- ii -rrb- there exists large intra-class and small <otherscientificterm_16> . most recent work exploiting deep cnn for <task_19> with <material_9> adopts a simple strategy : pre-train a deep cnn on a <material_6> -lrb- e.g. , imagenet -rrb- and fine-tune on the <material_7> to fit the specific <task_21> . in this paper , beyond the <method_15> , we propose a <method_24> of learning a deep cnn that addresses the challenges from two new perspectives : -lrb- i -rrb- identifying easily <otherscientificterm_22> inherent in the <material_14> and acquiring a large number of <material_13> from readily available <material_20> -lrb- e.g. , <method_12> -rrb- , and formulating the problem into <task_23> ; -lrb- ii -rrb- a novel <method_18> by exploiting a <method_25> between the <method_5> and the <method_10> . we demonstrate the success of the proposed <method_24> on two <material_11> -lrb- stanford dogs and stanford cars -rrb- and on a <material_8> that we collected .	2 26 -1 4 1 3 17 16 27 26 -1 19 9 6 7 21 29 26 -1 15 31 32 33 34 35 26 -1 24 22 14 13 20 12 23 18 25 5 10 28 30 26 -1
Increasing the mixture components of non-uniform HMM structures based on a variational Bayesian approach .	successive state splitting algorithm ; variational bayesian approach ; maximum likelihood criterion ; non-uniform , context-dependent hmm topologies ; contex-tual and temporal variations ; ml based methods ; over-fitting problem ; temporal structures ; hmm topologies ; speech recognition ; mixture components ; acoustic models ; hmms	<method> <method> <method> <otherscientificterm> <otherscientificterm> <method> <task> <otherscientificterm> <otherscientificterm> <task> <method> <method> <method>	11 0 9 ; 10 0 1 ; 1 0 1 ; 1 0 3 ; 0 0 4 ; 1 0 11 ; 1 0 10 ; 5 0 1 ; 1 0 0 ; 1 4 1 ; 1 0 9 ; 2 0 8	we propose using the <method_1> for automatically creating <otherscientificterm_3> . although the <method_2> is generally used to create <otherscientificterm_8> , <method_2> has an <task_6> . recently , to avoid this problem , the <method_1> has been applied to create <method_11> for <task_9> . we introduce the <method_1> to the <method_0> , which can create both <otherscientificterm_4> for <method_12> . experimental results show that the proposed <method_1> can automatically create a more efficient model than the original <method_1> . furthermore , we evaluated a <method_1> to increase the number of <method_10> by using the <method_1> and considering <otherscientificterm_7> . the <method_1> obtained the best performance with a smaller number of <method_10> in comparison with that obtained by using <method_5> .	1 3 17 13 -1 2 8 6 25 13 -1 11 9 14 19 24 13 -1 0 4 12 18 22 13 -1 23 13 -1 10 7 16 20 13 -1 15 21 13 -1
Multimodality gender estimation using Bayesian hierarchical model .	fingerprint based gender estimation ; fingerprint and face information ; fingerprint and face ; local image features ; bayesian hierarchical model ; gender estimation ; multimodal-ity model ; word representation ; human gender ; latent word ; decision level ; internal database	<task> <otherscientificterm> <otherscientificterm> <otherscientificterm> <method> <task> <method> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <material>	9 0 4 ; 7 0 6 ; 9 0 7	we propose to estimate <otherscientificterm_8> from corresponding <otherscientificterm_1> with the <method_4> . different from previous works on <task_0> with specially designed features , our method extends to use general <otherscientificterm_3> . furthermore , a novel <method_7> called <otherscientificterm_9> is designed to work with the <method_4> . the <method_7> is embedded to our <method_6> , within which the information from <otherscientificterm_2> is fused at the <otherscientificterm_10> for <task_5> . experiments on our <material_11> show the promising performance .	8 1 4 12 -1 0 3 12 -1 7 9 13 15 12 -1 6 2 10 5 14 12 -1 11 12 -1
Effects of pitch accent type on interpreting information status in synthetic speech .	intonational signalling of information status ; speech with contextually inappropriate intonation ; signalling of information status ; unit selection synthesis ; unit selection synthesis ; pitch accent ; information status ; intonational cues ; dialogue systems ; pitch accents ; synthetic speech ; eye-tracking paradigm ; deaccentuation ; intonation	<task> <material> <task> <method> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <material> <method> <otherscientificterm> <otherscientificterm>	0 0 3	unit selection synthesis has made it possible to produce speech with high quality . however , because it allows little control over <otherscientificterm_13> , it may produce <material_1> . in the <task_2> , <otherscientificterm_13> , in particular , choice of <otherscientificterm_5> , has been taken into account in a number of <method_8> . previous research shows that this can improve the perceived intonational appropriateness of <material_10> . using an <method_11> , this study investigates how <otherscientificterm_9> h * l and l * h and <otherscientificterm_12> affect the interpretation of <otherscientificterm_6> in <material_10> in english . it was found that h * l biases listeners ' interpretation to new information but l * h , like <otherscientificterm_12> , biases listeners ' interpretation to given information . these results indicate that listeners can and do make use of <otherscientificterm_7> in the interpretation of <otherscientificterm_6> in <material_10> and lend strong support to the integration of <task_0> into <method_3> .	14 -1 13 1 14 -1 2 5 8 14 -1 10 14 -1 11 9 12 6 14 -1 14 -1 15 14 -1
Extraction of Tree Adjoining Grammars from a Treebank for Korean .	feature-based lexicalized grammars ; well-formed morphological analysis ; korean sejong treebank ; full-scale syntactic tags ; syntactic features ; tree schemata ; sejong treebank ; lexicalized grammars ; tag grammars ; treebank	<method> <method> <material> <otherscientificterm> <otherscientificterm> <method> <material> <method> <method> <material>	9 0 7 ; 3 0 4 ; 7 0 5 ; 7 0 7 ; 2 0 0 ; 1 0 4 ; 3 1 1 ; 8 1 5 ; 7 1 0	we present the implementation of a system which extracts not only <method_7> but also <method_0> from <material_2> . we report on some practical experiments where we extract <method_8> and <method_5> . above all , <otherscientificterm_3> and <method_1> in <material_6> allow us to extract <otherscientificterm_4> . in addition , we modify <material_9> for extracting <method_7> and convert <method_7> into <method_5> to resolve limited lexical coverage problem of extracted <method_7> .	7 0 2 15 19 10 -1 8 5 18 10 -1 3 1 6 4 12 16 17 10 -1 9 11 13 14 10 -1
Non-parametric Similarity Measures for Unsupervised Texture Segmentation and Image Retrieval .	multi -- scale gabor filter bank ; non -- parametric statistical tests ; real -- word images ; texture based image retrieval ; parametric statistical tests ; unsuper-vised texture segmentation ; coefficients of images ; homogeneity measures ; micro	<material> <otherscientificterm> <material> <task> <method> <task> <otherscientificterm> <metric> <otherscientificterm>	3 1 5 ; 4 0 3 ; 4 0 5 ; 4 0 6 ; 0 0 6	in this paper we propose and examine <otherscientificterm_1> to define similarity and <metric_7> for textures . the statistical tests are applied to the <otherscientificterm_6> filtered by a <material_0> . we will demonstrate that these <method_4> are useful for both , <task_3> and for <task_5> , and hence offer an unified approach to these closely related tasks . we present results on brodatz -- like <otherscientificterm_8> -- textures and a collection of <material_2> .	1 7 9 -1 6 0 13 14 9 -1 4 3 5 10 11 12 9 -1 8 2 9 -1
Filter-and-sum beamformer with adjustable filter characteristics .	multi-dimensional extension of well-known far-row structure ; polynomial beamforming filter design ; interpolation of 1-d signals ; polynomial fir filter ; fractional delay filtering ; beamforming filter characteristics ; polynomial filter structure ; beamforming filter characteristic ; dynamic beam steering ; 20-tap delay lines ; control variable ; optimization method ; linear array ; omni-directional microphones ; filter-and-sum beamforming	<otherscientificterm> <task> <task> <method> <task> <otherscientificterm> <method> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <method> <method> <otherscientificterm> <task>	6 0 1 ; 11 0 1 ; 14 0 1 ; 4 1 2 ; 9 2 3 ; 6 0 14 ; 10 0 8 ; 13 1 3	in this paper we introduce a <method_6> for <task_14> applied to <task_1> . the structure is a <otherscientificterm_0> , which has mainly been used for <task_4> and <task_2> . the proposed <method_6> enables an easy , smooth , and efficient control of <otherscientificterm_7> by adjusting only a single <otherscientificterm_10> e.g. for <method_8> . the <method_11> for <task_1> is presented and illustrated with simulations of <otherscientificterm_5> . the design example is given for a <method_12> of four <otherscientificterm_13> and a <method_3> with <otherscientificterm_9> .	6 14 1 16 18 21 15 -1 0 4 2 19 15 -1 7 10 8 22 15 -1 11 5 17 15 -1 12 13 3 9 20 23 15 -1
Voting Almost Maximizes Social Welfare Despite Limited Communication .	low communication costs ; full utility function ; cooperative multiagent systems ; voting rule ; communication burden ; voting rules ; social welfare ; randomized embeddings ; distortion ; veto ; communication ; voting ; approval	<otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <otherscientificterm> <task> <task> <otherscientificterm>	12 6 5 ; 7 0 8 ; 11 0 2 ; 0 2 5 ; 12 1 9 ; 9 6 5	in <method_2> an alternative that maximizes the <otherscientificterm_6> -- the sum of utilities -- can only be selected if each agent reports its <otherscientificterm_1> . this may be infeasible in environments where <task_10> is restricted . employing a <otherscientificterm_3> to choose an alternative greatly reduces the <otherscientificterm_4> , but leads to a possible gap between the <otherscientificterm_6> of the optimal alternative and the <otherscientificterm_6> of the one that is ultimately elected . procaccia and rosenschein -lrb- 2006 -rrb- have introduced the concept of <otherscientificterm_8> to quantify this gap . in this paper , we present the notion of embeddings into <otherscientificterm_5> : functions that receive an agent 's utility function and return the agent 's vote . we establish that very low <otherscientificterm_8> can be obtained using <otherscientificterm_7> , especially when the number of agents is large compared to the number of alternatives . we investigate our ideas in the context of three prominent <otherscientificterm_5> with <otherscientificterm_0> : plurality , <otherscientificterm_12> , and <otherscientificterm_9> . our results arguably provide a compelling reason for employing <task_11> in <method_2> .	2 6 1 13 -1 10 13 -1 3 4 13 -1 8 13 -1 13 -1 5 15 13 -1 7 14 17 18 19 13 -1 0 12 9 16 13 -1
Closest Pairs Data Selection for Support Vector Machines .	support vector machines ; support vectors ; data selection procedures ; decision boundary ; training component	<method> <method> <method> <otherscientificterm> <method>	2 0 0	this paper presents <method_2> for <method_0> . the purpose of <method_2> is to reduce the dataset by eliminating as many non support vectors -lrb- non-svs -rrb- as possible . based on the fact that <method_1> are those vectors close to the <otherscientificterm_3> , <method_2> keeps only the closest pair vectors of opposite classes . the selected dataset will replace the full dataset as the <method_4> for any standard <method_0> .	2 0 6 5 -1 5 -1 1 3 5 -1 4 5 -1
Approximate infinite-dimensional Region Covariance Descriptors for image classification .	symmetric positive definite matrices ; infinite-dimensional region covariance descriptors ; random fourier features ; image classification task ; nyström method ; feature mappings ; infinite-dimensional rcovds ; low-dimensional counterparts ; discriminatory power ; low-dimensional rcovds ; riemannian structure	<otherscientificterm> <method> <otherscientificterm> <task> <method> <method> <method> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm>	2 6 5 ; 6 0 3 ; 2 1 4 ; 6 4 7 ; 9 0 3 ; 4 6 5	we introduce methods to estimate <method_1> by exploiting two <method_5> , namely <otherscientificterm_2> and the <method_4> . in general , <method_6> offer better <otherscientificterm_8> over their <otherscientificterm_7> . however , the underlying <otherscientificterm_10> , i.e. , the manifold of <otherscientificterm_0> , is out of reach to great extent for <method_6> . to overcome this difficulty , we propose to approximate the <method_6> by making use of the aforementioned explicit mappings . we will empirically show that the proposed finite-dimensional approximations of <method_6> consistently outperform the <method_9> for <task_3> , while enjoying the <otherscientificterm_10> of the <otherscientificterm_0> . moreover , our methods achieve the state-of-the-art performance on three different <task_3> .	1 5 2 4 12 14 17 11 -1 6 8 7 15 11 -1 10 0 11 -1 11 -1 9 3 13 16 11 -1 11 -1
Improving Recognition of Novel Input with Similarity .	machine learning tasks ; images of signs ; printed character recognition ; dissimilarity information ; probabilistic framework ; computer vision ; information sources ; unre-coverable errors ; natural scenes ; prior identity ; overall accuracy ; printed font ; speaker ; recognition	<task> <material> <task> <otherscientificterm> <method> <task> <otherscientificterm> <otherscientificterm> <material> <otherscientificterm> <metric> <material> <method> <task>	5 1 0 ; 3 3 4	many sources of information relevant to <task_5> and <task_0> are often underused . one example is the similarity between the elements from a novel source , such as a <method_12> , writer , or <material_11> . by comparing instances emitted by a source , we help ensure that similar instances are given the same label . previous approaches have clustered instances prior to <task_13> . we propose a <method_4> that unifies similarity with <otherscientificterm_9> and contextual information . by fusing <otherscientificterm_6> in a single model , we eliminate <otherscientificterm_7> that result from processing the information in separate stages and improve <metric_10> . the <method_4> also naturally integrates <otherscientificterm_3> , which has previously been ignored . we demonstrate with an application in <task_2> from <material_1> in <material_8> .	5 0 15 14 -1 12 11 14 -1 14 -1 13 14 -1 4 9 14 -1 6 7 14 -1 10 16 14 -1 3 14 -1
Relaxation of particle image velocimetry based on single autocorrelation of filtered motion blurring .	online measurement of particles ' velocities ; particle image velocimetry ; analysis of motion blurring of particles ; image and particle properties ; measurement of particle velocities ; 5x5 spatial filters ; multi-scale processing ; measurement setup ; linear time ; linear model ; frame rate ; filter parameters ; measured angle ; low complexity ; measurement analysis ; convolutions ; accuracy	<task> <method> <task> <material> <task> <method> <task> <otherscientificterm> <otherscientificterm> <method> <otherscientificterm> <otherscientificterm> <otherscientificterm> <metric> <method> <otherscientificterm> <metric>	10 0 4 ; 11 1 12	in this article , a technique to relax <method_1> based on the <task_2> is proposed in order to reduce the <otherscientificterm_10> required for <task_4> . another advantage is the relaxation of the requirements of the <otherscientificterm_7> while retaining the principle of <method_14> . this technique is based on <otherscientificterm_15> with <method_5> that can be computed in <otherscientificterm_8> , independently from the contents of the image . due to <task_6> , the technique adapts its parameters autonomously , according to the <material_3> to provide accurate results . the <metric_16> of the results is guaranteed by integrating the <otherscientificterm_11> , the <otherscientificterm_12> and eventually the measured size of the particles into a <method_9> . the <metric_13> and high parallelizability of this method enable the <task_0> .	1 2 10 4 18 17 -1 7 14 17 -1 15 5 8 17 -1 6 3 17 -1 16 11 12 19 17 -1 9 17 -1
Dimensionality reduction and generalization .	kernel principal component analysis ; spectral cut-off regularization ; parameter choice procedure ; supervised learning problems ; projected data ; error estimates ; preprocessing step ; probabilistic estimates ; regularization parameter ; integral operators	<method> <otherscientificterm> <method> <task> <material> <metric> <method> <method> <otherscientificterm> <method>	7 0 5 ; 6 0 3 ; 7 0 9	in this paper we investigate the regularization property of <method_0> , by studying its application as a <method_6> to <task_3> . we show that performing <method_0> and then ordinary least squares on the <material_4> , a procedure known as kernel principal component regression -lrb- kpcr -rrb- , is equivalent to <otherscientificterm_1> , the <otherscientificterm_8> being exactly the number of principal components to keep . using <method_7> for <method_9> we can prove <metric_5> for kpcr and propose a <method_2> allowing to prove consistency of the <method_2> .	0 6 3 12 10 -1 4 1 8 10 -1 7 9 5 2 11 13 10 -1
Coupled Clustering : a Method for Detecting Structural Correspondence .	paradigm and computational framework ; identification of correspondences ; coupled clustering ; topical correspondences ; data clustering ; textual corpora	<method> <task> <method> <otherscientificterm> <method> <material>	2 6 4 ; 5 5 0 ; 0 0 1	this paper proposes a new <method_0> for <task_1> between sub-structures of distinct composite systems . for this , we define and investigate a variant of traditional <method_4> , termed <method_2> , which simultaneously identifies corresponding clusters within two data sets . the presented <method_0> is demonstrated and evaluated for detecting <otherscientificterm_3> in <material_5> .	0 1 9 6 -1 4 2 7 6 -1 3 5 8 6 -1
